Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_signal,Daily_Return,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,tk_cross,price_above_cloud,price_below_cloud,cloud_bullish,cloud_thickness,chikou_vs_price,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_bandwidth,bb_price_vs_middle,bb_above_upper,bb_below_lower,bb_squeeze,bb_pct_b_delta,Target
2014-03-12,55.05779846972795,56.24654734590995,54.68240534392905,54.979591369628906,4640516,57.353960037231445,59.6976700592041,57.337781035741926,37.31704538728782,-0.9785519097729605,-1.0057778431175266,-0.011530047351681505,56.70797193694183,57.466582642183944,57.08727728956289,60.5088327371396,58.060943603515625,0,0,1,0,3.421555447576708,3.0813522338867188,60.39735192975962,57.353960037231445,54.31056814470327,0.10991407754094293,10.612665247709323,-2.374368667602539,0,0,0,-0.058865183072870725,0
2014-03-13,55.08908597892155,55.90243699666857,53.77520281272985,54.0567512512207,3681904,57.1240312576294,59.51497840881348,57.025302008644665,35.54005379633533,-1.123283226714399,-1.0292789198369012,-0.016785139638523905,56.449884313646606,57.208495018888726,56.829189666267666,60.25074511384439,57.748138427734375,0,0,1,0,3.421555447576722,3.691387176513672,60.4234814057133,57.1240312576294,53.8245811095455,0.03518315647381941,11.551881320151857,-3.0672800064086942,0,0,0,-0.07473092106712352,0
2014-03-14,53.18082759401193,54.05674806200157,52.82107684611133,53.65007019042969,4959282,56.852652359008786,59.337604446411135,56.70385135929086,33.371538239727116,-1.2563175542192013,-1.0746866467133613,-0.0075232242296808804,55.972821330337354,56.731432035579466,56.35212668295841,59.77368213053512,57.77940368652344,0,0,1,0,3.421555447576708,4.12933349609375,60.35152968610132,56.852652359008786,53.35377503191625,0.042341461390938535,12.308580802872989,-3.2025821685790987,0,0,0,0.007158304917119128,1
2014-03-18,54.15061251301777,54.74498472351959,53.38417890818141,53.9629135131836,6313120,56.58518486022949,59.17086761474609,56.4428096596616,36.588305067092726,-1.3212735565264353,-1.1240040286759763,0.005831181984356837,55.972821330337354,56.731432035579466,56.35212668295841,59.77368213053512,57.35710144042969,0,0,1,0,3.421555447576708,3.3941879272460866,60.10884316317472,56.58518486022949,53.06152655728426,0.12790498941766312,12.45434935539747,-2.6222713470458885,0,0,0,0.0855635280267246,1
2014-03-19,54.385222677167405,55.65217395831528,53.806488191337664,55.01087951660156,6858937,56.38419322967529,59.02634101867676,56.306435360322546,45.65216750985551,-1.2735093351950297,-1.153905089979787,0.019420115319791487,55.972821330337354,56.731432035579466,56.35212668295841,59.77368213053512,59.40612030029297,0,0,1,0,3.421555447576708,4.395240783691406,59.78333194904588,56.38419322967529,52.9850545103047,0.29799092851850123,12.05706253709987,-1.3733137130737276,0,0,0,0.1700859391008381,0
2014-03-20,54.66676570787667,55.44883674804658,53.80648756368977,54.0567512512207,2576985,56.126891899108884,58.89057395935058,56.092179730884276,47.24998780577031,-1.2976870936672498,-1.1826614907172797,-0.017344355766806374,55.972821330337354,56.34821682479354,56.160519077565446,59.77368213053512,58.79609680175781,0,0,1,0,3.613163052969675,4.739345550537109,59.410767886529804,56.126891899108884,52.843015911687964,0.18480224956454264,11.70161352716222,-2.0701406478881808,0,0,0,-0.1131886789539586,1
2014-03-21,54.19752633247228,55.996289832684205,54.19752633247228,55.02651977539063,6101744,55.96656761169434,58.79297164916992,55.99068830655155,47.83682825853459,-1.2244808729505294,-1.1910253671639297,0.01793982253323123,55.70691923270623,56.34821682479354,56.02756802874988,59.77368213053512,59.06200408935547,0,0,1,0,3.7461141017852384,4.035484313964837,59.13453964983306,55.96656761169434,52.798595573555616,0.3516325546774694,11.32094453288133,-0.9400478363037053,0,0,0,0.16683030511292676,1
2014-03-24,55.10472711304222,56.13706190691218,54.71369156789324,55.79295349121094,3413597,55.858642387390134,58.65532737731934,55.97185641937625,54.91184529001978,-1.0920313623184228,-1.1712265661948285,0.013928442484619552,55.15947534221784,56.34821682479354,55.75384608350569,59.77368213053512,58.65532684326172,0,0,0,0,4.019836047029429,2.8623733520507812,58.89303290908305,55.858642387390134,52.82425186569722,0.48917593241384305,10.864533730157088,-0.06568889617919638,0,0,0,0.13754337773637365,0
2014-03-25,55.52704498278733,56.21526655747488,54.58855971547262,54.76061630249024,4180180,55.68736934661865,58.51893432617187,55.85650021776806,39.3419452261843,-1.0581672609254866,-1.14861470514096,-0.018503003051869582,54.53381209601064,56.33257695879709,55.43319452740387,59.77368213053512,59.0776481628418,0,0,1,0,4.340487603131251,4.317031860351555,58.559290270287725,55.68736934661865,52.81544842294958,0.3386527573773826,10.31444278070735,-0.9267530441284109,0,0,0,-0.15052317503646045,1
2014-03-26,55.15165332391205,57.77941023419342,55.15165332391205,57.07554626464844,11598421,55.664690017700195,58.43478370666504,55.97259984128048,50.0,-0.8349098937824948,-1.085873742869267,0.042273628721978485,55.30024354015238,56.33257695879709,55.816410249474735,59.77368213053512,59.31226348876953,0,0,0,0,3.957271881060386,2.2367172241210938,58.48477172924404,55.664690017700195,52.84460830615635,0.7501445687146198,10.1323898889839,1.4108562469482422,0,0,0,0.41149181133723717,0
