Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_signal,Daily_Return,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,tk_cross,price_above_cloud,price_below_cloud,cloud_bullish,cloud_thickness,chikou_vs_price,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_bandwidth,bb_price_vs_middle,bb_above_upper,bb_below_lower,bb_squeeze,bb_pct_b_delta,Target
2018-08-28,56.09999847412109,58.25,55.34999847412109,58.25,895093,61.5225004196167,44.471000289916994,56.672431421640866,26.738794107797332,2.9259555213724724,4.7175630584761805,0.04954954954954949,56.75,51.400001525878906,54.07500076293945,48.05000114440918,29.700000762939453,1,1,0,1,6.024999618530273,-28.549999237060547,72.26528820302234,61.5225004196167,50.779712636211066,0.34768849177716576,34.923118241729505,-3.272500419616698,0,0,0,0.09910318600731324,1
2018-08-29,60.0,61.150001525878906,58.0,60.900001525878906,3048560,61.69000053405762,45.05900032043457,57.07505714585402,36.04465981424679,2.9474091556329682,4.363532277907538,0.04549358842710571,57.20000076293945,55.20000076293945,56.20000076293945,48.05000114440918,35.400001525878906,1,1,0,1,8.149999618530273,-25.5,72.28323479236596,61.69000053405762,51.09676627574928,0.46271209580968564,34.343440319667565,-0.7899990081787109,0,0,0,0.11502360403251988,0
2018-08-30,62.59999847412109,62.79999923706055,58.70000076293945,59.04999923706055,927625,61.6225004196167,45.58800033569336,57.26314686882607,37.983198664920245,2.7830503200551604,4.0474358863370625,-0.03037770513079896,58.02499961853027,59.150001525878906,58.58750057220459,48.05000114440918,42.45000076293945,0,1,0,1,10.53749942779541,-16.599998474121094,72.26484456322567,61.6225004196167,50.98015627600773,0.3791384140635495,34.54044893063482,-2.5725011825561523,0,0,0,-0.08357368174613616,0
2018-08-31,59.0,59.400001525878906,56.900001525878906,57.400001525878906,611779,61.3225004196167,46.11600036621094,57.27618064568824,40.21352525736305,2.4909397303765175,3.736136655144954,-0.02794238327688381,58.02499961853027,60.20000076293945,59.11250019073486,48.05000114440918,46.650001525878906,0,0,0,1,11.062499046325684,-10.75,72.08509704942583,61.3225004196167,50.55990378980758,0.31777172235212897,35.10162356773774,-3.922498893737796,0,0,0,-0.06136669171142051,0
2018-09-03,57.79999923706055,58.59999847412109,55.70000076293945,55.900001525878906,444735,60.79000034332275,46.64100040435791,57.14511596761116,30.943404591857743,2.1140332600541996,3.4117159761268034,-0.026132403486500255,58.02499961853027,60.650001525878906,59.33750057220459,48.05000114440918,51.29999923706055,0,0,0,1,11.28749942779541,-4.600002288818359,71.51914769936535,60.79000034332275,50.060852987280164,0.27211614981269544,35.29905344776362,-4.889998817443846,0,0,0,-0.04565557253943353,0
2018-09-04,56.79999923706055,56.79999923706055,53.25,53.5,528265,59.9725004196167,47.12200038909912,56.79796206593391,32.03125547151801,1.6031915076226824,3.0500110824259794,-0.042933836500305356,58.02499961853027,62.22500228881836,60.125000953674316,48.05000114440918,52.900001525878906,0,0,0,1,12.074999809265137,-0.5999984741210938,70.29981789618115,59.9725004196167,49.645182943052255,0.18663205937531188,34.44017642855003,-6.472500419616701,0,0,0,-0.08548409043738356,0
2018-09-05,53.5,54.5,51.0,52.25,476641,58.92000026702881,47.58800037384033,56.36482282155925,34.5263239725779,1.0849742769983095,2.6570037213404456,-0.02336448598130836,56.89999961853027,62.150001525878906,59.52500057220459,48.05000114440918,52.34999847412109,0,0,0,1,11.47499942779541,0.09999847412108664,67.7870965922761,58.92000026702881,50.05290394178153,0.12389039081275559,30.098765393961635,-6.670000267028811,0,0,0,-0.0627416685625563,1
2018-09-06,53.25,54.84999847412109,52.45000076293945,54.84999847412109,773528,58.180000114440915,48.10900035858154,56.220553836088946,46.15384113780962,0.8740065326840352,2.3004042836091636,0.049760736346815104,56.89999961853027,62.150001525878906,59.52500057220459,48.05000114440918,57.54999923706055,0,0,0,1,11.47499942779541,2.7000007629394602,65.71136080516361,58.180000114440915,50.64863942371822,0.27892430219005426,25.889861381603286,-3.3300016403198285,0,0,0,0.15503391137729866,1
2018-09-07,56.0,57.45000076293945,55.0,55.70000076293945,470728,57.65500030517578,48.67500038146973,56.17097735293186,52.242151392432255,0.7665646759027069,1.9936363620678723,0.015496851640194764,56.89999961853027,62.150001525878906,59.52500057220459,48.05000114440918,60.400001525878906,0,0,0,1,11.47499942779541,4.700000762939453,64.28711189717289,57.65500030517578,51.02288871317867,0.3526110790569775,23.006197404882275,-1.9549995422363295,0,0,0,0.07368677686692326,0
2018-09-10,56.0,56.0,53.75,54.04999923706055,277861,57.212500190734865,49.235000381469725,55.96897943713459,42.11764591837486,0.5420267498540383,1.7033144396251056,-0.02962300724018574,56.89999961853027,62.150001525878906,59.52500057220459,48.05000114440918,63.400001525878906,0,0,0,1,11.47499942779541,9.35000228881836,63.56063989798521,57.212500190734865,50.86436048348452,0.2509112039498471,22.19144308005047,-3.162500953674318,0,0,0,-0.10169987510713041,0
