Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_signal,Daily_Return,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,tk_cross,price_above_cloud,price_below_cloud,cloud_bullish,cloud_thickness,chikou_vs_price,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_bandwidth,bb_price_vs_middle,bb_above_upper,bb_below_lower,bb_squeeze,bb_pct_b_delta,Target
2014-03-12,140.26039774779673,143.91060287949173,140.2394147428759,143.07147216796875,10726780,136.69829483032225,136.04292694091797,138.14448552898017,77.39043066820376,1.71872474320989,1.0097832210291815,0.020957858886755387,140.1240279374752,137.28148349679435,138.70275571713478,137.06119716569555,134.38645935058594,1,1,0,1,1.641558551439232,-8.685012817382812,143.6824509960311,136.69829483032225,129.71413866461342,0.9562596530227834,10.218351552048215,6.373177337646496,0,0,0,0.15907453903018687,1
2014-03-13,143.21832641345253,145.50495540841771,143.19735338098445,144.07843017578125,6257265,137.17764587402343,136.21914428710937,138.70962311438979,87.51505978507643,1.9694055145070877,1.2017076797247628,0.007038146686785485,141.15198811555035,138.07865976125737,139.61532393840386,137.85837343015857,136.3164825439453,1,1,0,1,1.7569505082452963,-7.7619476318359375,144.77886541110038,137.17764587402343,129.57642633694647,0.9539261277810372,11.082300601743098,6.900784301757824,0,0,0,-0.002333525241746126,1
2014-03-14,143.53296738623783,146.07133200173982,142.65188082906735,145.67274475097656,6897445,137.81328353881835,136.48976287841796,139.37277755596946,86.90788978444644,2.270546249989053,1.4154753937776208,0.011065602069998848,141.88618905809088,138.3618480579184,140.12401855800465,138.1415617268196,133.820068359375,1,1,0,1,1.9824568311850612,-11.852676391601562,146.00095822175052,137.81328353881835,129.62560885588618,0.9799568568925836,11.882272118748144,7.859461212158209,0,0,0,0.026030729111546358,1
2014-03-18,146.84756184038946,149.78451447340487,145.86158994271085,149.322998046875,13749124,138.57059783935546,136.83506530761719,140.3204176027224,88.6733382399789,2.771795849825935,1.6867394849872834,0.02505790154595111,143.86866114401784,140.21843929375092,142.04355021888438,139.9981529626521,136.16966247558594,1,1,0,1,2.0453972562322633,-13.153335571289062,147.98302006038344,138.57059783935546,129.15817561832748,1.0711813577326548,13.58502072992393,10.752400207519543,1,0,0,0.09122450084007117,1
2014-03-19,149.36492947030032,151.04318071765357,149.17612234047053,150.9173126220703,8840284,139.4013359069824,137.20470153808594,141.32964569980314,89.1193350126856,3.260107145157292,2.001413017021285,0.010676952619815605,144.49799426614217,140.84777241587528,142.67288334100874,140.62748608477648,135.70811462402344,1,1,0,1,2.0453972562322633,-15.209197998046875,150.01633557724085,139.4013359069824,128.78633623672397,1.0424388635335458,15.2294088161988,11.515976715087902,1,0,0,-0.028742494199109014,0
2014-03-20,150.4348477629348,150.4348477629348,147.81257023807137,149.2810516357422,11469950,140.21738891601564,137.53280090332032,142.08692245560687,79.82392406504769,3.4750070597393687,2.2961318255649017,-0.010842102591805847,144.49799426614217,140.84777241587528,142.67288334100874,140.84777241587528,136.35842895507812,1,1,0,1,1.8251109251334583,-12.922622680664062,151.22820273026127,140.21738891601564,129.20657510177,0.9115800554178889,15.70534710333346,9.063662719726551,0,0,0,-0.13085880811565687,1
2014-03-21,149.5747288469263,150.4977716393723,147.917450416122,150.0782012939453,11193774,141.07854461669922,137.87558532714843,142.8479966306867,82.55711965477214,3.6673650047558795,2.5703784614030973,0.00533992525821847,144.49799426614217,140.84777241587528,142.67288334100874,140.84777241587528,136.40040588378906,1,1,0,1,1.8251109251334583,-13.67779541015625,152.3425621665843,141.07854461669922,129.81452706681415,0.8994869786641055,15.968434577332275,8.999656677246094,0,0,0,-0.01209307675378335,1
2014-03-24,149.3859052628339,152.42775253420936,149.09221303437414,151.31590270996094,10948547,142.10228118896484,138.25361267089843,143.65446387633187,83.07063367624,3.875013479140364,2.8313054649505505,0.008247043243751584,145.19028017442008,141.54005832415316,143.36516924928662,141.54005832415316,134.4914093017578,1,1,0,1,1.8251109251334583,-16.824493408203125,153.17864713645048,142.10228118896484,131.0259152414792,0.9159135570582883,15.589286610756806,9.2136215209961,0,0,0,0.01642657839418271,1
2014-03-25,150.6236173911757,153.14099919838984,150.497749298106,152.21795654296875,9008127,143.0504943847656,138.5909423828125,144.47003460648776,82.96317049760506,4.065500042853728,3.078144380531186,0.005961394783051022,146.69020697063286,141.8966816562434,144.29344431343813,141.8966816562434,132.95999145507812,1,1,0,1,2.396762657194728,-19.257965087890625,154.18132199143636,143.0504943847656,131.91966677809486,0.9118050553899981,15.562095964145293,9.167462158203136,0,0,0,-0.004108501668290132,0
2014-03-26,152.30187049045549,152.53263365039493,148.42090266757643,150.64459228515625,15149289,143.86864471435547,138.87288970947264,145.05808771874192,76.08932116679662,4.042900628697055,3.27109563016436,-0.010336259226869648,147.89644001372858,141.8966816562434,144.896560834986,141.8966816562434,134.1767120361328,1,1,0,1,2.9998791787425887,-16.467880249023438,154.70253395223725,143.86864471435547,133.0347554764737,0.8127199947322704,15.060806695429656,6.775947570800781,0,0,0,-0.09908506065772771,1
