Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_signal,Daily_Return,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,tk_cross,price_above_cloud,price_below_cloud,cloud_bullish,cloud_thickness,chikou_vs_price,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_bandwidth,bb_price_vs_middle,bb_above_upper,bb_below_lower,bb_squeeze,bb_pct_b_delta,Target
2014-03-12,327.8080233791093,330.4807283897847,325.8983321191583,327.6206359863281,3940104,332.68401489257815,327.3703308105469,332.1924796475152,39.356896305602824,1.6680854077218328,3.0607038151685857,-0.001101949547217207,333.7959254494193,329.7780138793179,331.7869696643686,324.28311598884704,323.8592834472656,1,0,0,1,7.503853675521555,-3.7613525390625,345.9300159233371,332.68401489257815,319.4380138618192,0.3088714135499392,7.963112405647765,-5.063378906250023,0,0,0,-0.03577141519545474,0
2014-03-13,305.19508035859064,306.9709143629558,298.0560141513721,299.6266174316406,40790880,331.60200653076174,327.17329162597656,329.09096896028905,23.09615088433506,-1.1111631692527908,2.2263304182843107,-0.08544644469787221,320.80953558463625,320.80953558463625,320.80953558463625,320.80953558463625,317.7865905761719,0,0,1,0,0.0,18.15997314453125,350.66142024431645,331.60200653076174,312.54259281720704,-0.33883454075979286,11.495354876139219,-31.975389099121116,0,1,0,-0.6477059543097321,1
2014-03-14,298.05596813307136,303.758287670998,297.61424283704,302.8882141113281,11167544,330.7468765258789,327.0190856933594,326.5954684984832,22.755283093317445,-3.015789946915959,1.1779063452442569,0.010885537165040482,320.5886499274702,320.5886499274702,320.5886499274702,320.5886499274702,319.5847473144531,0,0,1,0,0.0,16.696533203125,353.0688092244164,330.7468765258789,308.42494382734145,-0.1240199446613351,13.497894784678888,-27.858662414550793,0,1,0,0.21481459609845777,0
2014-03-18,303.4102358135139,304.472162924183,298.05593753445186,298.9974060058594,11804312,329.4361907958984,326.63607421875,323.9670815944238,21.358235078280288,-4.784028781738812,-0.014480680152356817,-0.01284569000772895,320.5886499274702,320.5886499274702,320.5886499274702,320.5886499274702,318.0186767578125,0,0,1,0,0.0,19.021270751953125,355.6444709379677,329.4361907958984,303.22791065382916,-0.08070931448071285,15.910990276296971,-30.43878479003905,0,1,0,0.043310630180622256,0
2014-03-19,298.9483209311065,299.6488503381158,289.0205595270511,291.9654235839844,15777848,327.71210327148435,326.1967523193359,320.9193046410486,15.599861910241657,-6.675838104422098,-1.346752165006305,-0.023518539895751478,316.2918082724758,316.2918082724758,316.2918082724758,316.2918082724758,318.2729187011719,0,0,1,0,0.0,26.3074951171875,358.59913731059015,327.71210327148435,296.82506923237855,-0.07866805278618567,18.850102715625525,-35.74667968749998,0,1,0,0.0020412616945271744,1
2014-03-20,291.8092754366396,298.90372112386063,291.8092754366396,294.75860595703125,8023032,326.021257019043,325.9217205810547,318.4278095282851,16.3542331461302,-7.859129001501628,-2.64922753230537,0.0095668258890369,315.5801307563508,316.2918082724758,315.9359695144133,316.2918082724758,318.9198913574219,0,0,1,0,0.3558387580625322,24.161285400390625,360.0743115530423,326.021257019043,291.96820248504366,0.040971412259090983,20.89008234945262,-31.26265106201174,0,0,0,0.11963946504527666,1
2014-03-21,297.1636235590965,297.87753016224144,291.85394319820574,294.9906616210937,12380320,324.02343292236327,325.7031756591797,316.1957002037907,14.675450438188022,-8.678134477561798,-3.8550089213566556,0.0007872735837821665,310.92636168089564,316.2918082724758,313.6090849766857,316.2918082724758,320.9233093261719,0,0,1,0,2.6827232957900833,25.932647705078182,360.35923618403945,324.02343292236327,287.6876296606871,0.1004936082988593,22.427886115497277,-29.032771301269577,0,0,0,0.05952219603976831,0
2014-03-24,292.00560713375535,296.13287916219593,291.8092872000124,292.3268737792969,8160344,322.0804916381836,325.3908416748047,313.92247863955316,14.610825826465742,-9.433405211398338,-4.970688179364992,-0.009030075145966432,309.99827164199564,316.2918082724758,313.1450399572357,316.2918082724758,321.26678466796875,0,0,1,0,3.146768315240081,28.939910888671875,360.7569091977072,322.0804916381836,283.40407407866,0.11535194135941537,24.016616071843075,-29.75361785888674,0,0,0,0.014858333060556075,0
2014-03-25,289.84605876869523,292.67490911054495,289.66758213152235,290.41717529296875,7548064,319.86604461669924,324.86103393554686,311.68387832083084,14.052084479651256,-10.069978968026874,-5.990546337097369,-0.006532750347714944,309.75064395841787,316.2918082724758,313.02122611544684,316.2918082724758,319.9908142089844,0,0,1,0,3.2705821570289686,29.573638916015625,360.4231896898639,319.86604461669924,279.3088995435346,0.13694597745224593,25.358831145559655,-29.44886932373049,0,0,0,0.02159403609283056,0
2014-03-26,290.91694574500656,291.7156244135614,288.2933476483669,289.9263916015625,8458568,317.63062438964846,324.11839294433594,309.6117367285196,11.380717289032177,-10.493112331446014,-6.8910595359670985,-0.0016899265372688488,297.63213100566134,315.92820233313364,306.7801666693975,315.92820233313364,325.21112060546875,0,0,1,0,9.148035663736152,35.28472900390625,359.5894966615103,317.63062438964846,275.67175211778664,0.16986442570973495,26.41991612269063,-27.70423278808596,0,0,0,0.03291844825748902,0
2014-03-27,289.846112031987,291.1757545085856,286.9860190383702,288.3335266113281,13599368,315.16831970214844,323.3050744628906,307.5852405268823,9.903218915854623,-10.83211360022392,-7.679270348818463,-0.005494032404002036,295.7290909812766,315.27453802813534,305.501814504706,315.27453802813534,326.4471740722656,0,0,1,0,9.772723523429363,38.1136474609375,357.92772433342157,315.16831970214844,272.4089150708753,0.1862118015647716,27.13432915572424,-26.834793090820312,0,0,0,0.01634737585503665,1
2014-03-28,289.14112437317425,292.61248672701464,287.9988693814619,291.14898681640625,7146824,312.73702545166014,322.50291137695314,306.01988303064644,15.34385469759755,-10.749674878773362,-8.293351254809444,0.009764595321838376,295.7290909812766,315.27453802813534,305.501814504706,315.27453802813534,328.5755310058594,0,0,1,0,9.772723523429363,37.426544189453125,355.1517764996137,312.73702545166014,270.3222744037066,0.24551260938857383,27.124866962392712,-21.588038635253895,0,0,0,0.05930080782380223,1
2014-03-31,293.1746644091131,294.9281887264295,288.2442471054086,292.9515686035156,9176928,310.31844635009764,321.71359985351563,304.775281656634,19.658116920895836,-10.418787021357218,-8.718438408118999,0.006191269311357939,293.317434688243,315.27453802813534,304.29598635818917,315.27453802813534,334.9471435546875,0,0,1,0,10.978551669946171,41.995574951171875,351.43380305436244,310.31844635009764,269.20308964583285,0.2888030271572398,26.49881577318735,-17.36687774658202,0,0,0,0.04329041776866599,1
2014-04-01,292.97383766348213,296.7173804063065,292.25546491147486,295.7312927246094,8628352,308.1575393676758,320.9714929199219,303.9139493773935,22.95305091504156,-9.819067408065166,-8.938564208108232,0.009488681471632177,292.9448700811154,315.27453802813534,304.10970405462535,315.27453802813534,331.1856994628906,0,0,1,0,11.164833973509985,35.45440673828125,347.53271960880824,308.1575393676758,268.7823591265433,0.3422071141393076,25.555227577380325,-12.426246643066406,0,0,0,0.05340408698206778,1
2014-04-02,298.84137992572937,298.9484615844782,295.4235468881836,296.4542541503906,5644400,306.0269805908203,320.2089532470703,303.2035022129171,24.020007387530896,-9.179631273565406,-8.986777621199668,0.0024446564958362504,292.96724031142423,315.27453802813534,304.1208891697798,315.27453802813534,334.70611572265625,0,0,1,0,11.153648858355552,38.251861572265625,343.0213252449169,306.0269805908203,269.0326359367237,0.3706190563728552,24.17717848450798,-9.572726440429676,0,0,0,0.028411942233547594,1
2014-04-03,298.0114411689569,298.7699670710189,296.186521444278,297.8909606933594,4700216,303.86942291259766,319.4589953613281,302.6975458777211,47.4035922588939,-8.45942829554599,-8.881307756068933,0.004846300981870666,292.96724031142423,315.27453802813534,304.1208891697798,315.27453802813534,334.6347961425781,0,0,1,0,11.153648858355552,36.74383544921875,337.3057558852423,303.86942291259766,270.433089939953,0.41059931386421095,22.007040163604746,-5.978462219238281,0,0,0,0.03998025749135575,0
2014-04-04,299.0376065770757,299.4837981714909,295.0308147739066,295.9187316894531,3925584,301.56774444580077,318.65611877441404,302.0519445264575,39.15587363270822,-7.956091771249191,-8.696264559104986,-0.006620640650913945,293.2349086049305,315.27453802813534,304.25472331653293,315.27453802813534,337.5796203613281,0,0,1,0,11.019814711602407,41.660888671875,330.19254216934604,301.56774444580077,272.9429467222555,0.4013265908303509,18.983991657429968,-5.649012756347645,0,0,0,-0.009272723033860064,0
2014-04-07,294.307965905413,295.7759318449636,290.5599566367571,293.8974609375,7097544,299.573713684082,317.765341796875,301.27532704179487,41.57459719501112,-7.632313052696702,-8.483474257823328,-0.006830492751889405,293.2349086049305,315.27453802813534,304.25472331653293,315.27453802813534,339.7748718261719,0,0,1,0,11.019814711602407,45.877410888671875,324.22609624313606,299.573713684082,274.92133112502796,0.38487415500338124,16.458308211281462,-5.6762527465820085,0,0,0,-0.016452435826969647,0
2014-04-09,292.7954187053192,295.36102062010394,288.28441689433146,290.4306030273437,10664680,297.71287231445314,316.86653381347656,300.2424961832757,47.125821940745865,-7.568220806746979,-8.300423567608059,-0.011796147877893959,293.2349086049305,315.27453802813534,304.25472331653293,315.27453802813534,341.3231506347656,0,0,1,0,11.019814711602407,50.89254760742193,318.9962372657408,297.71287231445314,276.4295073631655,0.3289211009683676,14.297913815971999,-7.282269287109443,0,0,0,-0.05595305403501366,0
2014-04-10,290.4261461347006,290.7161707083487,284.32669754037425,285.66973876953125,21263240,295.5972564697266,315.91882385253905,298.8546145248239,34.147977193662186,-7.811542596933862,-8.20264737347322,-0.016392433194666545,291.90524785593254,313.94487727913736,302.92506256753495,313.94487727913736,338.9494323730469,0,0,1,0,11.019814711602407,53.279693603515625,312.35556852749585,295.5972564697266,278.8389444119573,0.20380317343497445,11.338611364605523,-9.927517700195324,0,0,0,-0.12511792753339313,1
2014-04-11,286.4550360783128,290.5243125952273,282.43931127347656,288.6993713378906,18678336,293.6511932373047,315.13361694335936,297.88744850702074,40.002851437211724,-7.671478807758888,-8.096413660330354,0.010605367517781072,290.9615547224837,313.0011841456885,301.9813694340861,313.0011841456885,339.0654296875,0,0,1,0,11.019814711602407,50.366058349609375,302.02431519585616,293.6511932373047,285.27807127875326,0.20430253351578137,5.70276719549032,-4.951821899414085,0,0,0,0.000499360080806921,1
2014-04-15,297.35992398860856,302.3394265758578,289.801442681552,290.8990783691406,20782384,293.2148162841797,314.3161944580078,297.2218894462702,47.697203923406164,-7.298842756108911,-7.936899479486066,0.007619368968682316,292.38936892466717,313.0011841456885,302.69527653517787,313.0011841456885,341.0421142578125,0,0,1,0,10.305907610510644,50.143035888671875,301.19736978171187,293.2148162841797,285.2322627866475,0.35495005352892645,5.444850024083105,-2.315737915039051,0,0,0,0.15064752001314508,0
2014-04-16,289.30608820693124,289.30608820693124,280.87753554065904,281.7520751953125,13198304,292.1580093383789,313.3400146484375,295.7485738033219,38.66970895543829,-7.653389205222936,-7.880197424633441,-0.03144390564971433,291.6084810582584,311.5086187631548,301.5585499107066,312.22029627927975,341.9523010253906,0,0,1,0,10.661746368573176,60.200225830078125,300.33222234073065,292.1580093383789,283.9837963360272,-0.13650984749679346,5.595748013797779,-10.405934143066418,0,1,0,-0.4914599010257199,1
2014-04-17,283.7778842349505,286.4595003599826,281.84588314029554,284.85321044921875,8391912,291.4507995605469,312.4314788818359,294.7109201505501,43.79032378561716,-7.596565642761618,-7.823471068259077,0.011006610161634178,291.6084810582584,306.8548496876996,299.231665372979,312.22029627927975,333.778076171875,0,0,1,0,12.988630906300727,48.92486572265625,299.5830639152981,291.4507995605469,283.3185352057957,0.09435719108949306,5.580540089108106,-6.597589111328148,0,0,0,0.23086703858628652,0
2014-04-21,286.4549773217176,287.3473604286388,282.8854448940326,284.04107666015625,6119624,291.0545822143555,311.63511474609373,293.6947445800364,44.64357934037444,-7.530260810413608,-7.764829016689984,-0.002851060684138873,291.6084810582584,305.92675964879965,298.767620353529,312.22029627927975,327.6474304199219,0,0,1,0,13.452675925750725,43.606353759765625,299.7972135064139,291.0545822143555,282.31195092229706,0.09889046444346124,6.00755447692603,-7.0135055541992415,0,0,0,0.0045332733539681785,0
2014-04-22,283.06846588914107,285.5626730038182,280.4225361750683,281.15875244140625,6626896,290.37458953857424,310.9025579833984,292.5008405668335,37.55425244915401,-7.622426639438231,-7.736348541239634,-0.010147561235301805,291.380981375463,305.4516322824265,298.41630682894476,311.99279659648437,327.9820556640625,0,0,1,0,13.576489767539613,46.82330322265625,299.93626160752694,290.37458953857424,280.81291746962154,0.01808444011103755,6.585749864784571,-9.215837097167991,0,0,0,-0.08080602433242369,1
2014-04-23,283.2468339005601,284.83528001712443,282.34998461736643,283.12188720703125,12016720,289.7811508178711,310.17330078125,291.607606913519,37.80305950656198,-7.451167730567931,-7.679312379105294,0.006982300030066169,291.380981375463,293.69672526901206,292.5388533222375,311.99279659648437,327.6206359863281,0,0,1,0,19.453943274246853,44.498748779296875,299.59316430242467,289.7811508178711,279.9691373333175,0.16065764069102142,6.7720163694984254,-6.659263610839844,0,0,0,0.14257320057998388,0
2014-04-24,283.12188720703125,283.12188720703125,283.12188720703125,283.12188720703125,0,289.32090148925784,309.47536499023437,290.79944313194875,33.19461199375591,-7.232076930392395,-7.589865289362715,0.0,291.380981375463,292.44734954962564,291.91416546254436,311.99279659648437,299.6266174316406,0,0,1,0,20.078631133940007,16.504730224609375,299.4698575011622,289.32090148925784,279.17194547735346,0.19459842593881796,7.015708826886255,-6.199014282226585,0,0,0,0.033940785247796534,1
2014-04-25,284.491708590696,285.5625682215268,282.2919931470426,283.3851623535156,5962904,288.9693008422852,308.77760986328127,290.0933211530504,32.36588539522013,-6.957005756969579,-7.463293382884088,0.0009299003658160832,291.380981375463,292.44734954962564,291.91416546254436,311.99279659648437,302.8882141113281,0,0,1,0,20.078631133940007,19.5030517578125,299.4245891041524,288.9693008422852,278.51401258041795,0.23295148115924472,7.236262282112489,-5.584138488769554,0,0,0,0.03835305522042676,1
2014-04-28,282.79614886136466,284.93786788082593,282.4391956914544,283.603759765625,6042480,288.6531692504883,308.0712872314453,289.4752676875813,30.067058658230764,-6.6447740667752555,-7.299589519662322,0.0007713791727623764,291.380981375463,291.380981375463,291.380981375463,311.99279659648437,298.9974060058594,0,0,1,0,20.611815221021345,15.393646240234375,299.353071005653,288.6531692504883,277.9532674953236,0.2640441192637113,7.413673498162443,-5.049409484863304,0,0,0,0.03109263810446658,0
2014-04-29,284.04558860881446,285.11644850931896,282.97472870831,283.5770874023437,4835464,288.41534729003905,307.32436279296877,288.9135362318444,31.79301508293311,-6.326551887576727,-7.104981993245204,-9.404798900880529e-05,284.8643121909997,291.380981375463,288.1226467832314,311.99279659648437,291.9654235839844,0,0,1,0,23.870149813252965,8.388336181640682,299.342128496467,288.41534729003905,277.4885660836111,0.27860543758077966,7.577114955286804,-4.838259887695358,0,0,0,0.014561318317068361,1
2014-04-30,283.56815988075584,284.6702619292375,282.97473372338936,283.8492736816406,7741936,288.0503616333008,306.57601257324217,288.43122551277736,34.369810847838096,-5.9834221934165726,-6.880670033279478,0.0009598317049879235,283.88494830185357,291.380981375463,287.63296483865827,311.99279659648437,294.75860595703125,0,0,1,0,24.3598317578261,10.909332275390625,299.07474089211115,288.0503616333008,277.0259823744904,0.3094637415388823,7.654480415369052,-4.201087951660156,0,0,0,0.03085830395810263,1
2014-05-02,284.2239919180405,289.7567666429758,284.2239919180405,287.320556640625,4764392,287.76881103515626,305.922607421875,288.32544752495335,45.162916356566875,-5.369489778831792,-6.578433982389941,0.012229317743041701,285.08965140902205,291.380981375463,288.23531639224257,311.99279659648437,294.9906616210937,0,0,1,0,23.7574802042418,7.670104980468693,298.56334725480536,287.76881103515626,276.97427481550716,0.4792369776056098,7.502228042586834,-0.44825439453126137,0,0,0,0.1697732360667275,0
2014-05-05,284.8486667749721,288.50743724419954,283.29146272528635,283.50115966796875,4196688,287.15730438232424,305.088408203125,287.8659915385739,46.525434834056036,-5.1319790725874554,-6.289143000429444,-0.013293155969461234,285.08965140902205,291.380981375463,288.23531639224257,311.99279659648437,292.3268737792969,0,0,1,0,23.7574802042418,8.825714111328125,297.45238074721243,287.15730438232424,276.86222801743605,0.3224323654934249,7.170339188851847,-3.6561447143554915,0,0,0,-0.15680461211218488,0
2014-05-06,283.50130941641635,284.17952960070664,281.54699823841406,282.4527587890625,4566024,286.4572296142578,304.2085198974609,287.35044556242997,39.31298706316383,-4.971044212478716,-6.025523242839299,-0.0036980479379136177,285.6518824406949,291.380981375463,288.51643190807897,311.99279659648437,290.41717529296875,0,0,1,0,23.476364688405397,7.96441650390625,296.0054270088015,286.4572296142578,276.9090322197141,0.29030226022119854,6.666403502820488,-4.0044708251953125,0,0,1,-0.03213010527222637,0
