Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2014-01-01,825.899169921875,837.8659247587024,825.0553776934258,836.1783403018042,529952
2014-01-02,831.1533813476562,839.5914867420487,826.9918237311614,830.7698311024567,1726948
2014-01-03,852.3258666992188,854.9724212226067,823.5787766554338,830.2717138722599,2618174
2014-01-06,858.9998168945312,860.6874017948847,842.6605266236015,854.9341437614964,2311810
2014-01-07,846.1695556640625,865.4621567341703,843.4272081550265,859.1527722907047,2897486
2014-01-08,856.3340454101562,860.6873813414072,847.6466634422949,848.4137644951838,2550020
2014-01-09,859.9007568359375,865.0978832197706,852.2873379671325,854.8379105413716,2582206
2014-01-10,874.8402709960938,885.9249362881733,857.23534104549,866.8241032495782,3369334
2014-01-13,908.5350341796875,914.3841779353562,876.4126873247856,876.4126873247856,3814316
2014-01-14,892.42626953125,914.6913983683793,889.8373032394973,909.7819324500376,2974964
2014-01-15,902.7239990234375,912.1592799631051,892.5215238643924,898.4473571104397,3048854
2014-01-16,901.4585571289062,912.8883781989296,891.7547129226041,912.8499857014184,2997962
2014-01-17,848.8162841796875,881.398873955793,846.1314312128944,881.398873955793,7564756
2014-01-20,896.8175048828125,901.343418221503,849.7558906679744,851.0791207879554,6010558
2014-01-21,874.6100463867188,897.2203250451895,872.6156029195182,895.2066853288329,3132282
2014-01-22,872.212646484375,880.957612734612,868.3963394297067,877.2179970178845,2384030
2014-01-23,863.9285888671875,873.22969154835,858.1178343389894,869.9312123486889,2290762
2014-01-24,862.4895629882812,875.7412449209749,857.234942471643,860.6868952601194,1850266
2014-01-27,856.6878051757812,868.1763594419762,853.03758370435,855.3045258321926,2532948
2014-01-28,850.0598754882812,863.7001784456673,843.8160748387735,857.6100338277686,2852166
2014-01-29,849.0802001953125,860.6840467064494,847.2358584766611,860.6840467064494,1698076
2014-01-30,852.0770874023438,855.6888483412948,841.4721948214799,844.5652963081568,2225250
2014-01-31,861.08740234375,872.134126994245,853.3834938695489,854.9588903860267,2174246
2014-02-03,843.18212890625,862.3169973811997,841.7797125846294,853.7677924389109,1362480
2014-02-04,826.6217041015625,835.7087990372144,811.5212918678816,835.3245651066226,2694166
2014-02-05,843.1626586914062,845.3144056103393,822.260376366421,831.4051600612589,1853650
2014-02-06,835.8046875,841.4336759152734,824.1816134639697,837.6297982990461,1922652
2014-02-07,823.950927734375,843.3931956442688,818.802232308855,841.4720266336896,1990912
2014-02-10,804.4129028320312,823.7974843912915,801.166145127451,823.7974843912915,4019270
2014-02-11,807.5444946289062,817.0735155942983,805.3543798192567,806.8913156586065,3568786
2014-02-12,808.9850463867188,815.9589462352595,804.9698218838456,813.8071994033342,3074348
2014-02-13,819.8592529296875,821.6459034097076,805.5465372077749,809.5809939884482,2094350
2014-02-14,832.980712890625,839.4550922394156,817.6882772732519,821.4536948028884,1910062
2014-02-17,832.0201416015625,839.9353983402406,825.0271026091921,829.9453158348214,1670394
2014-02-18,832.2506713867188,841.856519394414,828.3507346184383,831.866437466411,1526916
2014-02-19,844.5270385742188,851.0782465472142,830.8099045583359,833.7877178363227,1072918
2014-02-20,841.222412109375,853.7676097158006,838.705661645149,847.6198681516904,1587924
2014-02-21,847.5045776367188,850.3095034814695,841.760300385011,844.5459957759919,1717860
2014-02-24,836.8226318359375,847.33146223583,833.8256836844747,846.8511700568051,2450424
2014-02-25,841.049560546875,845.122477479256,837.6299163013313,841.0880214603735,3305374
2014-02-26,838.4559936523438,843.3934369450014,836.5348240921046,843.0092030329536,3859712
2014-02-28,874.4201049804688,876.0530986951418,830.0026384185308,830.3292746842989,3988192
2014-03-03,860.7027587890625,883.353317704323,856.0727237256335,872.9021793358709,1606078
2014-03-04,860.93359375,866.0631534996451,854.536137259632,858.0710701451497,2030332
2014-03-05,865.2562866210938,878.4547586811462,861.6637559207012,866.3898516779792,2302006
2014-03-06,860.9719848632812,868.3684863510056,857.6675362861889,865.621251892687,1314562
2014-03-07,856.26513671875,864.5453949669485,827.1786529674428,862.7971121839593,4698472
2014-03-10,823.2786865234375,856.26520268692,820.3393348604776,856.1115466575612,3829768
2014-03-11,826.7368774414062,836.7269593734447,815.3443792225216,828.0240985978012,2550254
2014-03-12,837.41845703125,841.3760845015928,827.255490321694,827.255490321694,1669788
2014-03-13,825.9298095703125,846.0828542537688,821.0500589180039,825.3534588521559,2019884
2014-03-14,822.0878295898438,830.1375126988382,816.2282614025459,822.6449500986866,2161246
2014-03-18,815.3441772460938,826.7943640008821,808.5240268473575,820.531333887386,2565842
2014-03-19,783.6065063476562,797.2852217350277,773.481953996935,797.2852217350277,8652662
2014-03-20,810.0419921875,815.6902124740557,772.8481740817193,783.0687877402075,5728956
2014-03-21,817.2655029296875,824.1817131096284,801.1276791764919,816.4970351319163,4680776
2014-03-24,827.1018676757812,829.1574625999768,816.9388067490547,821.0885513144563,2183014
2014-03-25,824.8155517578125,834.5559173212075,818.4180957155488,823.7973695841017,2249968
2014-03-26,804.393798828125,829.3690063389099,802.1076255174079,825.353780200523,3192350
2014-03-27,804.6818237304688,812.6546769439854,793.4622129094946,807.2561720307622,5012476
