Date,Close,High,Low,Open,Volume
2014-01-01,63.19133377075195,63.78570579290609,63.0349195782501,63.363390337180476,1367554
2014-01-02,62.518768310546875,64.83369695595376,61.580282950508945,63.034933349214384,5835175
2014-01-03,62.29975509643555,62.565661065315595,61.345632583894385,62.20591042354248,3236296
2014-01-06,62.23720932006836,62.50311536982618,61.345651242740665,61.940023294292466,5207405
2014-01-07,60.8451042175293,62.97233760757414,60.579198253755806,62.03385270961739,2930763
2014-01-08,59.90663528442383,61.15794881516898,59.20277142337969,60.84512043248269,3618112
2014-01-09,62.675167083740234,63.16004724816549,60.01612588592495,60.063048233004096,9300258
2014-01-10,61.58026885986328,63.425954402925974,60.65742131494965,61.94001958954053,4946310
2014-01-13,61.283077239990234,62.33105421391842,60.735627579391206,61.658475111678214,3493390
2014-01-14,60.23512268066406,62.221580595444685,60.000501328836016,61.12668095358047,3570709
2014-01-15,61.68977355957031,62.03388678720811,60.43845967489998,60.485386809605316,3945065
2014-01-16,62.59697341918945,63.12878081816958,61.455146737014076,61.971316532534416,4528179
2014-01-17,62.75338363647461,63.37904048320563,61.814898366378074,62.62824940309864,5081514
2014-01-20,64.2862319946289,64.44264618439686,61.70539786345767,62.94106900794805,4761265
2014-01-21,65.30291748046875,66.72628741495892,64.53648898447612,65.69395291448353,10265576
2014-01-22,65.83473205566406,66.24140990705443,64.80239744009845,65.06830347422584,3752202
2014-01-23,65.3342056274414,66.21012122655073,65.1465066999854,65.72524108182307,2703282
2014-01-24,63.410308837890625,65.00573541395333,62.346694302770196,64.38007868191023,5320239
2014-01-27,61.017181396484375,62.37798209524312,60.65742586643029,62.37798209524312,7334356
2014-01-28,62.534400939941406,62.80030701348621,60.516658531046474,61.001543549837166,3407695
2014-01-29,60.56359100341797,63.629306054142184,60.43845675696216,63.5041765810698,6906229
2014-01-30,58.56148147583008,60.00049417140301,57.09118880110828,59.75023047129688,8558232
2014-01-31,58.93687057495117,59.90664055596744,58.24864902715707,58.81174112021869,3072944
2014-02-03,58.060943603515625,59.57815823526613,57.74811525387035,59.43738643260211,6853149
2014-02-04,57.748138427734375,58.3112258643529,56.38733265134429,57.24761095809157,4179444
2014-02-05,57.77940368652344,57.96710263315159,56.465525380273895,57.87325315983751,3444643
2014-02-06,57.35710144042969,58.59277293270007,56.96606585595276,57.8732665025858,3971204
2014-02-07,59.40612030029297,59.750233502066564,57.62299910333728,57.763770950105275,5298790
2014-02-10,58.79609680175781,60.641787225047594,58.31121182727564,59.78150912539239,4199317
2014-02-11,59.06200408935547,59.53124669900599,58.06095414344423,58.98379698774705,3461191
2014-02-12,58.65532684326172,59.56252732241775,58.06095477393642,59.43739786783854,3055501
2014-02-13,59.0776481628418,59.875356803475746,58.498913684947745,58.968156308089036,5128906
2014-02-14,59.31226348876953,59.531242402793445,57.70119444787308,58.99943510491185,3405463
2014-02-17,59.03071212768555,59.812783048225576,58.592754321535956,59.437389961042776,2585067
2014-02-18,59.20277786254883,59.84407707148285,58.3581420921058,58.49891392494917,4961885
2014-02-19,58.23300552368164,59.67201809213734,58.014026595451234,59.234060235676544,5033616
2014-02-20,57.95145797729492,58.467622900128426,57.51350015024724,58.060949820748,3558526
2014-02-21,58.18607711791992,58.53019023603466,57.888891119574716,57.90453349283123,3537895
2014-02-24,57.52913284301758,58.342488479157524,57.34143869317276,57.66990942212858,2493006
2014-02-25,56.137062072753906,57.95146796228201,55.79295365603609,57.74813138755708,5719241
2014-02-26,54.74497604370117,56.15270399911063,54.32265574772509,56.15270399911063,10167943
2014-02-28,55.573970794677734,55.87116163319196,54.744977332988626,54.744977332988626,5810756
2014-03-03,54.57292175292969,55.308070514463424,54.29137805932029,55.261143383272994,2674418
2014-03-04,57.091182708740234,57.40401110714429,54.44778369690247,54.44778369690247,5294363
2014-03-05,57.07554626464844,57.77941023419342,56.43424702660863,57.38837469555732,4617505
2014-03-06,58.279930114746094,58.84302217241842,57.2475954712439,57.2475954712439,4449343
2014-03-07,58.279930114746094,59.12456581456337,57.41965204072467,58.42070193581857,6636288
2014-03-10,57.54478454589844,58.592761619301115,57.24759851375493,58.0296695317024,3371644
2014-03-11,55.62090301513672,57.497873838324345,55.22986742697263,57.497873838324345,4372059
2014-03-12,54.979591369628906,56.24654734590995,54.68240534392905,55.05779846972795,4640516
2014-03-13,54.0567512512207,55.90243699666857,53.77520281272985,55.08908597892155,3681904
2014-03-14,53.65007019042969,54.056748062001574,52.82107684611133,53.18082759401193,4959282
2014-03-18,53.962913513183594,54.744984723519586,53.38417890818141,54.15061251301777,6313120
2014-03-19,55.01087951660156,55.65217395831528,53.806488191337664,54.385222677167405,6858937
2014-03-20,54.0567512512207,55.44883674804658,53.80648756368977,54.66676570787667,2576985
2014-03-21,55.026519775390625,55.996289832684205,54.19752633247228,54.19752633247228,6101744
2014-03-24,55.79295349121094,56.13706190691218,54.713691567893235,55.10472711304222,3413597
2014-03-25,54.760616302490234,56.21526655747488,54.58855971547262,55.52704498278733,4180180
2014-03-26,57.07554626464844,57.77941023419342,55.15165332391205,55.15165332391205,11598421
2014-03-27,56.449886322021484,57.4040139388977,56.168342658922235,56.85656421468478,7543603
2014-03-28,57.231971740722656,57.669934494195836,56.371693386460024,56.68452187891916,5226799
2014-03-31,58.98379898071289,59.234062668992365,56.84092241488482,57.294522664863536,9382685
2014-04-01,60.18818664550781,60.65742927977128,58.123521918778295,59.14021429301581,9618765
2014-04-02,59.21841812133789,60.59486119631293,58.764817887997204,60.235110439307505,5428928
2014-04-03,59.640724182128906,60.59485162292655,58.62403202478657,59.46867240497649,6996668
2014-04-04,59.46868896484375,59.95356923312302,58.843032078410396,59.51561132197296,4771096
2014-04-07,60.81385803222656,61.06412178501687,59.24971554401719,59.40612979283813,6763972
2014-04-09,61.830535888671875,62.09644195754096,60.84512826570135,61.251806170225805,9655102
2014-04-10,62.033878326416016,63.31647201924013,61.15795777193674,62.143365412361554,9601659
2014-04-11,61.33000183105469,62.7064447258644,60.51664617378765,61.25179473990909,7637477
2014-04-15,59.40612030029297,62.23721870624556,58.81174815910217,61.40822522931366,4792316
2014-04-16,59.46868896484375,60.39153191765631,58.32686228307294,59.26534761272298,3858871
2014-04-17,60.282047271728516,60.53231101094666,59.39048896583012,59.53126082745789,4937073
2014-04-21,63.08184051513672,64.75547424681056,60.67306295918302,60.68870533275966,13218506
2014-04-22,60.579227447509766,63.09749742528351,60.39153324149527,63.03493268994534,10760035
2014-04-23,60.23512268066406,60.90770197988435,59.90665183342807,60.48538641062404,10456847
2014-04-24,60.23512268066406,60.23512268066406,60.23512268066406,60.23512268066406,0
2014-04-25,60.547943115234375,60.82948679071456,59.37483651176193,60.078700473845394,12421594
2014-04-28,60.42280197143555,61.470778993398625,60.313314898326645,60.68870801383885,3664279
2014-04-29,59.625083923339844,61.20486323249722,58.96814249546999,60.610491291762926,7188246
2014-04-30,57.982749938964844,59.87535807374732,56.99733754543266,59.75022861427478,8302988
2014-05-02,56.481170654296875,58.624042409167245,56.199622219900796,58.49891295391305,4723862
2014-05-05,56.434242248535156,57.388369836701486,55.85551256438241,55.93371966548813,4486063
2014-05-06,56.32475662231445,57.09118527822225,55.93372110671019,56.26219189449432,3679524
2014-05-07,55.91807556152344,56.70014654839789,55.6834542654611,56.46552525233555,2915777
2014-05-08,56.30910873413086,56.77835130691528,55.73037431834382,56.434238177520456,4545744
2014-05-09,57.372737884521484,57.56043687062693,55.74603084068047,55.85552271147257,9964154
2014-05-12,59.280975341796875,59.57816133474425,57.26323333629075,57.46656986478578,9682372
2014-05-13,60.36024475097656,61.90874452831853,59.750230265767065,60.06305869647789,11756743
2014-05-14,61.67412185668945,62.252856350202805,60.07869975898035,60.68871423085098,9342528
2014-05-15,60.56359100341797,62.690820685949035,60.109985923417874,62.22157800185246,6312101
2014-05-16,67.24246215820312,68.46249575561353,61.72104292802448,61.940021848570204,27704661
2014-05-19,71.24667358398438,71.95053753816205,68.52506724917397,68.72840381547212,18031988
2014-05-20,76.87757110595703,77.40937837459752,71.59077361880661,71.93488195810006,26350736
